matchId,gameCreation,gameDurationMinutes,playerIndex,championName,championId,kills,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,goldEarned,placement,item1,item2,item3,item4,item5,item6,augment1,augment2,augment3,augment4,isWinner,level
NA1_5328318582,2025-07-19T07:21:16.860Z,28,4,Udyr,77,4,6,1,41943,27991,25946,7000,8,Guardian's Horn,Mercury's Treads,Cruelty,Liandry's Anguish,Thornmail,Arcane Sweeper,Desecrator,Executioner,,,0,13
NA1_5328318582,2025-07-19T07:21:16.860Z,28,5,Rakan,497,1,7,3,14487,14384,27671,7000,8,Guardian's Horn,Sanguine Gift,Heartsteel,Thornmail,Mercury's Treads,Arcane Sweeper,Guilty Pleasure,First-Aid Kit,,,0,13
NA1_5328318582,2025-07-19T07:21:16.860Z,28,6,KogMaw,96,12,8,5,227031,77150,42953,16280,3,Bloodthirster,Infinity Edge,Blade of The Ruined King,Guinsoo's Rageblade,The Collector,Terminus,Deft,Tank Engine,Scopiest Weapons,The Brutalizer,0,18
NA1_5328318582,2025-07-19T07:21:16.860Z,28,7,Thresh,412,5,4,12,83029,47452,78957,15530,3,Reaper's Toll,Pyromancer's Cloak,Heartsteel,Hollow Radiance,Unending Despair,Reverberation,Tormentor,Guilty Pleasure,Infernal Conduit,Vulnerability,0,18
NA1_5328318582,2025-07-19T07:21:16.860Z,28,8,Nidalee,76,7,9,2,47025,34395,45228,12250,4,Pyromancer's Cloak,Puppeteer,Hollow Radiance,Sword of Blossoming Dawn,Seraph's Embrace,Frozen Heart,Firefox,Overflow,Trueshot Prodigy,,0,16
NA1_5328318582,2025-07-19T07:21:16.860Z,28,9,Volibear,106,2,7,5,46326,36199,64473,10250,4,Pyromancer's Cloak,Heartsteel,Hollow Radiance,Overlord's Bloodmail,Guardian's Horn,Mercury's Treads,Desecrator,ADAPt,Dreadbringer,,0,16
NA1_5328318582,2025-07-19T07:21:16.860Z,28,10,Brand,63,2,8,6,39151,37805,23547,9750,6,Guardian's Orb,Zhonya's Hourglass,Detonation Orb,Liandry's Anguish,Rylai's Crystal Scepter,Sorcerer's Shoes,Dematerialize,Frost Wraith,Jeweled Gauntlet,,0,15
NA1_5328318582,2025-07-19T07:21:16.860Z,28,11,Zeri,221,1,6,3,47852,29600,31447,6760,7,Berserker's Greaves,Guardian's Hammer,Hexbolt Companion,Infinity Edge,Lord Dominik's Regards,Arcane Sweeper,Leg Day,Light 'em Up!,Transmute: Chaos,,0,14
NA1_5328318582,2025-07-19T07:21:16.860Z,28,12,Seraphine,147,3,6,1,22587,12816,16958,8750,7,Ionian Boots of Lucidity,Guardian's Amulet,Sanguine Gift,Dawncore,Moonstone Renewer,Blackfire Torch,Sonic Boom,Ice Cold,Gamba Anvil,,0,14
NA1_5328318582,2025-07-19T07:21:16.860Z,28,13,Sona,37,2,7,22,70575,60936,76091,23760,2,Redemption,Ardent Censer,Twin Mask,Moonstone Renewer,Eleisa's Miracle,Lightning Rod,Sonic Boom,Erosion,Giant Slayer,Recursion,0,18
NA1_5328318582,2025-07-19T07:21:16.860Z,28,14,Nunu,20,22,5,2,160264,115676,155667,23790,2,Force Of Entropy,Atma's Reckoning,Cruelty,Twin Mask,Rite Of Ruin,Pyromancer's Cloak,Tank Engine,Goredrink,Infernal Conduit,With Haste,0,18
NA1_5328318582,2025-07-19T07:21:16.860Z,28,15,Kassadin,38,7,6,2,55143,36523,40204,9750,6,Guardian's Orb,Sorcerer's Shoes,Innervating Locket,Rod of Ages,Seraph's Embrace,Morellonomicon,Mind to Matter,Hold Very Still,Tank Engine,,0,16
NA1_5328318582,2025-07-19T07:21:16.860Z,28,16,Ashe,22,5,5,15,121040,96240,63060,28000,1,Serpent's Fang,Cloak of Starry Night,Reaper's Toll,Zephyr,Guinsoo's Rageblade,Blade of The Ruined King,Light 'em Up!,Fire Sale,Giant Slayer,Lightning Strikes,1,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,1,Trundle,48,6,5,6,49768,19362,63996,12753,5,Guardian's Blade,Turbo Chemtank,Black Cleaver,Trinity Force,Dead Man's Plate,Warmog's Armor,Celestial Body,Raid Boss,We'll Be Right Back,,0,16
NA1_5328309113,2025-07-19T06:58:59.872Z,24,2,Twitch,29,5,7,5,56334,31749,26696,12006,7,Guardian Angel,Mortal Reminder,Kraken Slayer,Runaan's Hurricane,Immortal Shieldbow,Phantom Dancer,Firebrand,Orbital Laser,It's Critical,,0,15
NA1_5328309113,2025-07-19T06:58:59.872Z,24,3,Quinn,133,6,8,5,80957,32890,24532,12875,7,Reaper's Toll,Infinity Edge,The Collector,Guardian's Hammer,Navori Flickerblades,Bloodthirster,Shrink Ray,Mystic Punch,Scopier Weapons,,0,15
NA1_5328309113,2025-07-19T06:58:59.872Z,24,4,KogMaw,96,23,3,2,115430,90446,37779,24194,1,Shield of Molten Stone,Blade of The Ruined King,Reaper's Toll,Guinsoo's Rageblade,Wit's End,Demon King's Crown,Thread the Needle,Tap Dancer,Lightning Strikes,Light 'em Up!,1,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,5,Lulu,117,2,4,23,13113,12873,29337,21000,1,Ardent Censer,Redemption,Locket of the Iron Solari,Knight's Vow,Cloak of Starry Night,Thornmail,Critical Healing,Can't Touch This,Divine Intervention,First-Aid Kit,1,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,6,Swain,50,1,8,5,45316,19441,48918,11253,6,Heartsteel,Hextech Gunblade,Hemomancer's Helm,Guardian's Shroud,Rylai's Crystal Scepter,"Jak'Sho, The Protean",Transmute: Prismatic,Tank Engine,Searing Dawn,,0,15
NA1_5328309113,2025-07-19T06:58:59.872Z,24,7,Kaisa,145,5,6,1,92849,20285,22213,11259,6,Reaper's Toll,Galeforce,Guardian's Hammer,Guinsoo's Rageblade,Nashor's Tooth,Arcane Sweeper,Deathtouch,Dreadbringer,Dark Blessing,,0,15
NA1_5328309113,2025-07-19T06:58:59.872Z,24,8,Akshan,166,18,6,2,102004,56451,38523,23600,2,Reaper's Toll,Infinity Edge,Hamstringer,The Collector,Blade of The Ruined King,Serpent's Fang,Transmute: Prismatic,Omni Soul,The Brutalizer,Light 'em Up!,0,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,9,Yunara,804,11,8,4,161134,50719,34747,19759,3,Guinsoo's Rageblade,Blade of The Ruined King,Reaper's Toll,Kraken Slayer,Hamstringer,Infinity Edge,Twice Thrice,Fan the Hammer,Soul Siphon,Typhoon,0,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,10,Alistar,12,5,8,11,47607,29101,65830,17787,3,Heartsteel,Cruelty,Pyromancer's Cloak,Sunfire Aegis,Thornmail,Unending Despair,Impassable,Spirit Link,Parasitic Relationship,Guilty Pleasure,0,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,11,Zyra,143,3,7,15,56818,49415,36660,25100,2,Liandry's Anguish,Everfrost,Wooglet's Witchcap,Morellonomicon,Shadowflame,Malignance,Thread the Needle,Quest: Wooglet's Witchcap,Transmute: Prismatic,Homeguard,0,18
NA1_5328309113,2025-07-19T06:58:59.872Z,24,12,Yunara,804,8,9,4,110888,49837,32676,15025,5,Phantom Dancer,Hextech Gunblade,Twilight's Edge,Infinity Edge,Perplexity,Kraken Slayer,Quest: Three Sacred Treasures,Scopiest Weapons,Ethereal Weapon,,0,16
NA1_5328309113,2025-07-19T06:58:59.872Z,24,13,Brand,63,7,10,2,97777,39882,29091,13762,4,Demon King's Crown,Liandry's Anguish,Detonation Orb,Blackfire Torch,Bloodletter's Curse,Arcane Sweeper,Magic Missile,Infernal Conduit,Keystone Conjurer,Repulsor,0,17
NA1_5328309113,2025-07-19T06:58:59.872Z,24,14,Kayn,141,4,6,6,112625,37754,25354,13003,4,Dragonheart,Youmuu's Ghostblade,The Collector,Eclipse,Infinity Edge,Stormrazor,Die Another Day,Jeweled Gauntlet,Transmute: Prismatic,Tank Engine,0,17
NA1_5328309113,2025-07-19T06:58:59.872Z,24,15,Zac,154,3,6,2,20202,17013,42782,9250,8,Guardian's Horn,Heartsteel,Reverberation,Spirit Visage,Sunfire Aegis,Arcane Sweeper,Holy Fire,Courage of the Colossus,,,0,13
NA1_5328309113,2025-07-19T06:58:59.872Z,24,16,Hwei,910,2,8,3,16823,16441,19227,9753,8,Rabadon's Deathcap,Guardian's Orb,Liandry's Anguish,Innervating Locket,Blackfire Torch,Arcane Sweeper,Skilled Sniper,Eureka,,,0,13
NA1_5328023233,2025-07-19T00:28:01.849Z,24,1,Ahri,103,1,6,2,30717,15807,19834,6773,8,Sorcerer's Shoes,Guardian's Shroud,Twin Mask,Shadowflame,Rabadon's Deathcap,Arcane Sweeper,Big Brain,Fan the Hammer,Magic Missile,,0,13
NA1_5328023233,2025-07-19T00:28:01.849Z,24,2,Ryze,13,2,6,1,24430,14763,26757,6771,8,Twin Mask,Guardian's Orb,Sorcerer's Shoes,Rod of Ages,Archangel's Staff,Arcane Sweeper,Combo Master,Fan the Hammer,Rabble Rousing,,0,14
NA1_5328023233,2025-07-19T00:28:01.849Z,24,3,Swain,50,3,6,7,21930,16276,43529,10283,6,Guardian's Shroud,Cloak of Starry Night,Mercury's Treads,Heartsteel,Moonstone Renewer,Flesheater,Quest: Steel Your Heart,Fan the Hammer,Willing Sacrifice,Spirit Link,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,4,Aurora,893,8,13,8,84086,52596,47226,21024,1,Zhonya's Hourglass,Morellonomicon,Runecarver,Liandry's Anguish,Rabadon's Deathcap,Void Staff,Magic Missile,Fan the Hammer,Marksmage,Eureka,1,18
NA1_5328023233,2025-07-19T00:28:01.849Z,24,5,Velkoz,161,12,8,4,96711,54128,35155,17772,3,Blackfire Torch,Liandry's Anguish,Detonation Orb,Stormsurge,Shadowflame,Pyromancer's Cloak,Recursion,Fan the Hammer,From Beginning to End,Infernal Conduit,0,18
NA1_5328023233,2025-07-19T00:28:01.849Z,24,6,Camille,164,9,7,14,125981,70204,69924,22759,2,Berserker's Greaves,Bloodthirster,Divine Sunderer,Zephyr,Black Cleaver,Chempunk Chainsword,Slow and Steady,Fan the Hammer,Searing Dawn,Goliath,0,18
NA1_5328023233,2025-07-19T00:28:01.849Z,24,7,Annie,1,15,6,7,114032,82700,38437,18769,2,Pyromancer's Cloak,Rabadon's Deathcap,Zhonya's Hourglass,Malignance,Blackfire Torch,Liandry's Anguish,Phenomenal Evil,Fan the Hammer,It's Killing Time,Infernal Conduit,0,18
NA1_5328023233,2025-07-19T00:28:01.849Z,24,8,Zyra,143,8,6,5,46980,32987,22738,11796,4,Guardian's Orb,Sorcerer's Shoes,Pyromancer's Cloak,Liandry's Anguish,Blackfire Torch,Puppeteer,Apex Inventor,Fan the Hammer,Minionmancer,Trueshot Prodigy,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,9,Hecarim,120,5,5,4,48178,30532,46375,9552,5,Ravenous Hydra,Ionian Boots of Lucidity,Hemomancer's Helm,Guardian's Blade,Spear of Shojin,Atma's Reckoning,Rabble Rousing,Fan the Hammer,Demon's Dance,Jeweled Gauntlet,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,10,Nunu,20,4,7,4,22404,16292,26112,9505,5,Ionian Boots of Lucidity,Cruelty,Rite Of Ruin,Moonstone Renewer,Force Of Entropy,Arcane Sweeper,Holy Fire,Fan the Hammer,Impassable,Transmute: Chaos,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,11,Smolder,901,8,8,3,78894,48754,22408,10334,6,Guardian's Hammer,Berserker's Greaves,Hamstringer,Infinity Edge,Lord Dominik's Regards,Hellfire Hatchet,Recursion,Fan the Hammer,Vulnerability,Giant Slayer,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,12,Morgana,25,5,6,6,57294,22694,26151,10259,4,Twin Mask,Guardian's Orb,Sorcerer's Shoes,Liandry's Anguish,Morellonomicon,Bloodletter's Curse,Keystone Conjurer,Fan the Hammer,Bread And Butter,Courage of the Colossus,0,15
NA1_5328023233,2025-07-19T00:28:01.849Z,24,13,Naafiri,950,2,6,2,17406,14308,18944,7000,7,Guardian's Dirk,Mercury's Treads,Flesheater,Serylda's Grudge,Maw of Malmortius,Arcane Sweeper,Outlaw's Grit,Fan the Hammer,Thread the Needle,,0,13
NA1_5328023233,2025-07-19T00:28:01.849Z,24,14,Illaoi,420,2,7,1,46675,27257,26532,7128,7,Black Cleaver,Guardian's Blade,Mercury's Treads,Kinkou Jitte,Spear of Shojin,Arcane Sweeper,The Brutalizer,Fan the Hammer,Transmute: Prismatic,,0,13
NA1_5328023233,2025-07-19T00:28:01.849Z,24,15,Olaf,2,18,4,8,177841,106463,141099,18780,1,Black Hole Gauntlet,Spirit Visage,Sunfire Aegis,Unending Despair,Heartsteel,Mercury's Treads,Apex Inventor,Fan the Hammer,Quest: Steel Your Heart,Slow Cooker,1,18
NA1_5328023233,2025-07-19T00:28:01.849Z,24,16,Yorick,83,4,5,11,68624,54388,51541,13762,3,Hullbreaker,Mercury's Treads,Dragonheart,Heartsteel,Overlord's Bloodmail,Reality Fracture,Thread the Needle,Fan the Hammer,Banner of Command,Omni Soul,0,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,1,Udyr,77,19,2,3,122396,85758,36495,18471,1,Thornmail,Spirit Visage,Eleisa's Miracle,"Jak'Sho, The Protean",Riftmaker,Frozen Heart,Desecrator,Doomsayer,Master of Duality,Critical Healing,1,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,2,Azir,268,1,5,2,16356,13861,19789,8270,8,Guardian's Shroud,Rod of Ages,Reaper's Toll,Liandry's Anguish,Rite Of Ruin,Arcane Sweeper,Dematerialize,Scopiest Weapons,,,0,13
NA1_5328012337,2025-07-19T00:11:27.462Z,25,3,Zed,238,3,5,0,17016,13539,10733,8256,8,Guardian's Dirk,Voltaic Cyclosword,Regicide,Serpent's Fang,Spectral Cutlass,Arcane Sweeper,Infernal Soul,Dashing,,,0,12
NA1_5328012337,2025-07-19T00:11:27.462Z,25,4,Nautilus,111,1,6,5,18825,8032,37677,12270,5,Heartsteel,Guardian's Horn,Force Of Entropy,Atma's Reckoning,Fimbulwinter,Thornmail,Overflow,Spirit Link,Jeweled Gauntlet,,0,16
NA1_5328012337,2025-07-19T00:11:27.462Z,25,5,Samira,360,8,6,1,39450,33991,28671,12348,5,Guardian's Hammer,Immortal Shieldbow,Decapitator,Infinity Edge,Lord Dominik's Regards,Guardian Angel,Shadow Runner,Chain Lightning,Raid Boss,,0,16
NA1_5328012337,2025-07-19T00:11:27.462Z,25,6,Shaco,35,5,5,6,60064,26813,20481,13000,4,Youmuu's Ghostblade,Voltaic Cyclosword,Hamstringer,The Collector,Infinity Edge,Lord Dominik's Regards,Dematerialize,Dashing,Tank Engine,Flashy,0,17
NA1_5328012337,2025-07-19T00:11:27.462Z,25,7,Hecarim,120,1,5,3,26208,20326,23200,8776,6,Black Cleaver,Gargoyle Stoneplate,Muramana,Spear of Shojin,Guardian's Blade,Arcane Sweeper,Tank Engine,Mystic Punch,,,0,13
NA1_5328012337,2025-07-19T00:11:27.462Z,25,8,Akali,84,3,5,1,17201,15398,21619,8778,6,Hextech Gunblade,Lich Bane,Warmog's Armor,Guardian's Orb,Rabadon's Deathcap,Arcane Sweeper,Infernal Soul,Infernal Conduit,,,0,13
NA1_5328012337,2025-07-19T00:11:27.462Z,25,9,Rakan,497,4,12,16,38277,29209,82253,18310,1,Bloodletter's Curse,Sunfire Aegis,"Jak'Sho, The Protean",Zeke's Convergence,Radiant Virtue,Abyssal Mask,Desecrator,Dreadbringer,Earthwake,Perseverance,1,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,10,Malzahar,90,7,8,9,38140,30453,38101,21754,2,Pyromancer's Cloak,Liandry's Anguish,Zhonya's Hourglass,Malignance,Blackfire Torch,Rabadon's Deathcap,Witchful Thinking,Summoner's Roulette,Ultimate Revolution,Big Brain,0,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,11,Pantheon,80,10,5,6,81076,42145,50668,18380,2,Eclipse,Chempunk Chainsword,Duskblade of Draktharr,Serpent's Fang,Sundered Sky,Blade of The Ruined King,Goredrink,Stats on Stats on Stats!,Accelerating Sorcery,Vanish,0,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,12,Yone,777,12,7,4,73855,47585,29953,18862,3,Black Cleaver,Kraken Slayer,Reaper's Toll,Infinity Edge,Blade of The Ruined King,Rite Of Ruin,Contract Killer,Scopiest Weapons,Tank Engine,Divine Intervention,0,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,13,Tristana,18,8,6,11,112583,61263,33001,17372,3,Bloodthirster,Infinity Edge,Diamond-Tipped Spear,Yun Tal Wildarrows,Navori Flickerblades,Lord Dominik's Regards,Flashbang,Doomsayer,Blade Waltz,Firebrand,0,18
NA1_5328012337,2025-07-19T00:11:27.462Z,25,14,Quinn,133,7,7,5,45568,28934,36293,14153,4,Blade of The Ruined King,Mercurial Scimitar,Reverberation,Infinity Edge,Mortal Reminder,The Collector,Juice Box,Tap Dancer,Scopiest Weapons,Twice Thrice,0,17
NA1_5328012337,2025-07-19T00:11:27.462Z,25,15,Veigar,45,1,8,3,28777,12328,18773,8750,7,Guardian's Orb,Wooglet's Witchcap,Night Harvester,Shadowflame,Arcane Sweeper,,Executioner,Quest: Wooglet's Witchcap,,,0,13
NA1_5328012337,2025-07-19T00:11:27.462Z,25,16,Malzahar,90,3,6,0,29009,18063,28808,8770,7,Rod of Ages,Guardian's Orb,Detonation Orb,Liandry's Anguish,Wordless Promise,Arcane Sweeper,Ocean Soul,Eureka,,,0,14
NA1_5327999579,2025-07-18T23:53:04.991Z,21,1,Smolder,901,0,6,5,18778,12983,15775,7020,7,Wooglet's Witchcap,Moonflair Spellblade,Berserker's Greaves,Guardian's Blade,Arcane Sweeper,,Quest: Wooglet's Witchcap,Sacrifice: For Prismatic,With Haste,Thread the Needle,0,14
NA1_5327999579,2025-07-18T23:53:04.991Z,21,2,Nami,267,13,4,10,105574,43258,23961,21022,1,Gargoyle Stoneplate,Wordless Promise,Detonation Orb,Dragonheart,Rabadon's Deathcap,Crown of the Shattered Queen,Doomsayer,Marksmage,Recursion,Omni Soul,1,18
NA1_5327999579,2025-07-18T23:53:04.991Z,21,3,Yorick,83,2,6,1,15927,13318,18369,6750,8,Trinity Force,Black Cleaver,Sterak's Gage,Guardian's Blade,Mercury's Treads,Arcane Sweeper,Goliath,Sacrifice: For Prismatic,Scopier Weapons,,0,13
NA1_5327999579,2025-07-18T23:53:04.991Z,21,4,Ahri,103,4,8,9,80179,33565,35412,11756,4,Innervating Locket,Unending Despair,Ionian Boots of Lucidity,Liandry's Anguish,Riftmaker,Sunfire Aegis,Wisdom of Ages,Restart,Magic Missile,Slow Cooker,0,25
NA1_5327999579,2025-07-18T23:53:04.991Z,21,5,Irelia,39,1,8,1,16807,5752,14590,6750,8,Mercury's Treads,Guardian's Hammer,Twin Mask,Sterak's Gage,Terminus,Lucky Dice,Transmute: Chaos,Sacrifice: For Prismatic,We'll Be Right Back,,0,13
NA1_5327999579,2025-07-18T23:53:04.991Z,21,6,MasterYi,11,7,6,3,33976,21610,21206,12750,5,Guardian's Hammer,Berserker's Greaves,Flesheater,Blade of The Ruined King,Wit's End,Navori Flickerblades,Scopiest Weapons,Flashy,Demon's Dance,Mystic Punch,0,15
NA1_5327999579,2025-07-18T23:53:04.991Z,21,7,Karma,43,3,5,7,8652,7598,17791,11250,5,Guardian's Amulet,Ionian Boots of Lucidity,Crown of the Shattered Queen,Ardent Censer,Morellonomicon,Rite Of Ruin,Can't Touch This,Searing Dawn,Critical Healing,Fey Magic,0,15
NA1_5327999579,2025-07-18T23:53:04.991Z,21,8,Nidalee,76,6,6,1,25672,17838,18963,11000,6,Guardian's Orb,Hextech Gunblade,Detonation Orb,Lich Bane,Sorcerer's Shoes,Night Harvester,Accelerating Sorcery,Stats on Stats!,Big Brain,We'll Be Right Back,0,15
NA1_5327999579,2025-07-18T23:53:04.991Z,21,9,Fizz,105,9,6,3,83651,34457,25953,14322,4,Luden's Companion,Crown of the Shattered Queen,Innervating Locket,Pyromancer's Cloak,Liandry's Anguish,Rabadon's Deathcap,Gamba Anvil,Combo Master,Magic Missile,Eureka,0,17
NA1_5327999579,2025-07-18T23:53:04.991Z,21,10,Karma,43,3,6,8,10799,7123,47476,12754,3,Morellonomicon,Ionian Boots of Lucidity,Flesheater,Moonstone Renewer,Spirit Visage,Malignance,Fey Magic,Perseverance,Skilled Sniper,Spirit Link,0,18
NA1_5327999579,2025-07-18T23:53:04.991Z,21,11,Rengar,107,9,5,1,59359,37806,35191,13832,3,Duskblade of Draktharr,Galeforce,Ionian Boots of Lucidity,The Collector,Infinity Edge,Kinkou Jitte,Jeweled Gauntlet,Critical Healing,Soul Siphon,Thread the Needle,0,18
NA1_5327999579,2025-07-18T23:53:04.991Z,21,12,Annie,1,11,6,7,108342,54444,20147,22012,2,Runecarver,Zhonya's Hourglass,Stormsurge,Luden's Companion,Shadowflame,Rabadon's Deathcap,Spellwake,Phenomenal Evil,It's Killing Time,Eureka,0,18
NA1_5327999579,2025-07-18T23:53:04.991Z,21,13,MasterYi,11,7,5,6,260226,30339,39622,18000,2,Reaper's Toll,Guinsoo's Rageblade,Mercury's Treads,Maw of Malmortius,Kaenic Rookern,Arcane Sweeper,Stats on Stats on Stats!,Defensive Maneuvers,Transmute: Prismatic,Mystic Punch,0,18
NA1_5327999579,2025-07-18T23:53:04.991Z,21,14,Gangplank,41,3,6,4,55959,15388,22086,9915,6,Guardian's Dirk,Galeforce,Ionian Boots of Lucidity,Trinity Force,Infinity Edge,Bloodthirster,Wisdom of Ages,Vulnerability,Transmute: Prismatic,Jeweled Gauntlet,0,23
NA1_5327999579,2025-07-18T23:53:04.991Z,21,15,Zeri,221,5,6,0,30101,9609,11286,7010,7,Berserker's Greaves,Guardian's Hammer,Reaper's Toll,Infinity Edge,Mortal Reminder,Arcane Sweeper,Tap Dancer,Sacrifice: For Prismatic,Divine Intervention,Firebrand,0,14
NA1_5327999579,2025-07-18T23:53:04.991Z,21,16,Katarina,55,11,5,11,159166,62803,41214,21058,1,Turbo Chemtank,Void Staff,Demonic Embrace,Riftmaker,Rabadon's Deathcap,Guardian's Shroud,Doomsayer,Deathtouch,Vanish,Fey Magic,1,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,1,Warwick,19,6,5,4,51955,24386,30203,11835,6,Trinity Force,Mirage Blade,Titanic Hydra,Maw of Malmortius,Sunfire Aegis,Guardian's Shroud,Orbital Laser,Symphony of War,Heavy Hitter,,0,15
NA1_5327735839,2025-07-18T11:04:35.148Z,25,2,Teemo,17,3,6,3,44771,21248,19571,9750,8,Rite Of Ruin,Guardian's Shroud,Decapitator,Infinity Edge,Needlessly Large Rod,Rabadon's Deathcap,Jeweled Gauntlet,Quest: Wooglet's Witchcap,,,0,13
NA1_5327735839,2025-07-18T11:04:35.148Z,25,3,MasterYi,11,8,10,2,81658,56739,64725,14530,5,Guinsoo's Rageblade,Blade of The Ruined King,Hexbolt Companion,Chempunk Chainsword,Trinity Force,Navori Flickerblades,Dual Wield,Ultimate Roulette,Serve Beyond Death,,0,16
NA1_5327735839,2025-07-18T11:04:35.148Z,25,4,Sejuani,113,5,8,6,39338,36805,56990,14750,4,Gargoyle Stoneplate,Detonation Orb,Guardian's Horn,Sunfire Aegis,Heartsteel,Thornmail,Ultimate Roulette,Omni Soul,Frost Wraith,,0,16
NA1_5327735839,2025-07-18T11:04:35.148Z,25,5,Shaco,35,8,7,4,53442,48436,31934,12750,4,Void Staff,Rabadon's Deathcap,Innervating Locket,Morellonomicon,Liandry's Anguish,Banshee's Veil,Eureka,Doomsayer,Shadow Runner,,0,16
NA1_5327735839,2025-07-18T11:04:35.148Z,25,6,Ornn,516,2,5,15,74525,43177,56994,17645,3,Force Of Entropy,"Jak'Sho, The Protean",Arcane Sweeper,,,,Orbital Laser,Goliath,Executioner,Impassable,0,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,7,Karthus,30,15,9,2,107409,70825,34490,21035,3,Detonation Orb,Rabadon's Deathcap,Void Staff,Malignance,Arcane Sweeper,,Giant Slayer,Mystic Punch,Witchful Thinking,Stats on Stats!,0,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,8,Nami,267,3,6,8,25139,19965,34421,13010,5,Rite Of Ruin,Redemption,Empyrean Promise,Moonstone Renewer,Guardian's Amulet,Dawncore,Eureka,Feel the Burn,Overflow,,0,16
NA1_5327735839,2025-07-18T11:04:35.148Z,25,9,Briar,233,4,7,6,58855,23656,20873,13260,6,Gargoyle Stoneplate,Blade of The Ruined King,Sundered Sky,Terminus,Death's Dance,Maw of Malmortius,Mystic Punch,Tap Dancer,Numb to Pain,,0,15
NA1_5327735839,2025-07-18T11:04:35.148Z,25,10,Thresh,412,3,8,3,43365,27850,64231,9090,7,Heartsteel,Force Of Entropy,Guardian's Horn,Sunfire Aegis,Unending Despair,Arcane Sweeper,Dreadbringer,Wisdom of Ages,ADAPt,,0,22
NA1_5327735839,2025-07-18T11:04:35.148Z,25,11,Smolder,901,16,6,3,108755,81498,39958,22605,1,Dragonheart,Infinity Edge,Sword of the Divine,Mortal Reminder,Bloodthirster,Edge of Night,Doomsayer,Spellwake,Ultimate Unstoppable,Slow and Steady,1,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,12,Amumu,32,3,4,14,89781,23592,40912,25075,1,Cruelty,Rabadon's Deathcap,Innervating Locket,Sunfire Aegis,Pyromancer's Cloak,Detonation Orb,Gamba Anvil,Doomsayer,Desecrator,Die Another Day,1,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,13,Galio,3,5,4,18,45863,29693,54038,24885,2,Knight's Vow,Heartsteel,Randuin's Omen,Bloodletter's Curse,Abyssal Mask,Shield of Molten Stone,Back To Basics,Orbital Laser,Fruits of Your Labor,Willing Sacrifice,0,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,14,Karthus,30,18,8,4,120724,110262,41358,24860,2,Wooglet's Witchcap,Wordless Promise,Detonation Orb,Malignance,Cosmic Drive,Void Staff,Chauffeur,Quest: Wooglet's Witchcap,Castle,Thread the Needle,0,18
NA1_5327735839,2025-07-18T11:04:35.148Z,25,15,Jayce,126,4,6,3,51764,29142,37668,9900,8,Spirit Visage,Divine Sunderer,Sunfire Aegis,Guardian's Horn,Unending Despair,Arcane Sweeper,Goliath,Mystic Punch,,,0,13
NA1_5327735839,2025-07-18T11:04:35.148Z,25,16,Alistar,12,3,7,3,42024,21638,49945,9165,7,Guardian's Horn,Heartsteel,Force Of Entropy,Sunfire Aegis,Rite Of Ruin,Arcane Sweeper,Dreadbringer,Laser Eyes,Frozen Foundations,,0,14
NA1_5327732914,2025-07-18T10:52:18.256Z,27,1,Vladimir,8,11,7,4,132438,69645,30398,15797,6,Spirit Visage,Cryptbloom,Night Harvester,Morellonomicon,Rod of Ages,Rite Of Ruin,Bread And Cheese,From Beginning to End,Jeweled Gauntlet,Tank Engine,0,17
NA1_5327732914,2025-07-18T10:52:18.256Z,27,2,Ziggs,115,4,9,11,69366,38241,30355,14826,6,Reality Fracture,Zhonya's Hourglass,Everfrost,Liandry's Anguish,Luden's Companion,Ionian Boots of Lucidity,Apex Inventor,From Beginning to End,Doomsayer,Mind to Matter,0,16
NA1_5327732914,2025-07-18T10:52:18.256Z,27,3,Vi,254,3,10,5,120894,23598,22017,14441,5,Blade of The Ruined King,Mercury's Treads,Gargoyle Stoneplate,The Collector,Lord Dominik's Regards,Infinity Edge,It's Killing Time,From Beginning to End,Mystic Punch,Light 'em Up!,0,16
